name,peak_no,peak_values,Time
BALLOKI,p1,564,3/16/2022 17:45
BALLOKI,p2,562,3/16/2022 18:15
BALLOKI,p3,556,3/16/2022 18:30
BALLOKI,p4,556,3/16/2022 18:45
BALLOKI,p5,558,3/16/2022 19:15
BALLOKI,p6,561,3/16/2022 19:30
BALLOKI,p7,559,3/16/2022 19:45
BALLOKI,p8,565,3/16/2022 20:15
BALLOKI,p9,566,3/16/2022 20:30
PORT.QASIM.COAL,p1,1001,3/16/2022 17:45
PORT.QASIM.COAL,p2,999,3/16/2022 18:15
PORT.QASIM.COAL,p3,1000,3/16/2022 18:30
PORT.QASIM.COAL,p4,1000,3/16/2022 18:45
PORT.QASIM.COAL,p5,999,3/16/2022 19:15
PORT.QASIM.COAL,p6,1000,3/16/2022 19:30
PORT.QASIM.COAL,p7,999,3/16/2022 19:45
PORT.QASIM.COAL,p8,999,3/16/2022 20:15
PORT.QASIM.COAL,p9,1001,3/16/2022 20:30
ENGRO.THAR.COAL,p1,0,3/16/2022 17:45
ENGRO.THAR.COAL,p2,0,3/16/2022 18:15
ENGRO.THAR.COAL,p3,0,3/16/2022 18:30
ENGRO.THAR.COAL,p4,0,3/16/2022 18:45
ENGRO.THAR.COAL,p5,0,3/16/2022 19:15
ENGRO.THAR.COAL,p6,0,3/16/2022 19:30
ENGRO.THAR.COAL,p7,0,3/16/2022 19:45
ENGRO.THAR.COAL,p8,0,3/16/2022 20:15
ENGRO.THAR.COAL,p9,0,3/16/2022 20:30
CHINA.HUBCO.COAL,p1,1258,3/16/2022 17:45
CHINA.HUBCO.COAL,p2,1258,3/16/2022 18:15
CHINA.HUBCO.COAL,p3,1257,3/16/2022 18:30
CHINA.HUBCO.COAL,p4,1256,3/16/2022 18:45
CHINA.HUBCO.COAL,p5,1257,3/16/2022 19:15
CHINA.HUBCO.COAL,p6,1259,3/16/2022 19:30
CHINA.HUBCO.COAL,p7,1259,3/16/2022 19:45
CHINA.HUBCO.COAL,p8,1260,3/16/2022 20:15
CHINA.HUBCO.COAL,p9,1260,3/16/2022 20:30
LUCKY.COAL,p1,610,3/16/2022 17:45
LUCKY.COAL,p2,609,3/16/2022 18:15
LUCKY.COAL,p3,609,3/16/2022 18:30
LUCKY.COAL,p4,609,3/16/2022 18:45
LUCKY.COAL,p5,606,3/16/2022 19:15
LUCKY.COAL,p6,606,3/16/2022 19:30
LUCKY.COAL,p7,606,3/16/2022 19:45
LUCKY.COAL,p8,611,3/16/2022 20:15
LUCKY.COAL,p9,610,3/16/2022 20:30
JDW.II..SADIQ.ABAD.,p1,18,3/16/2022 17:45
JDW.II..SADIQ.ABAD.,p2,20,3/16/2022 18:15
JDW.II..SADIQ.ABAD.,p3,20,3/16/2022 18:30
JDW.II..SADIQ.ABAD.,p4,20,3/16/2022 18:45
JDW.II..SADIQ.ABAD.,p5,20,3/16/2022 19:15
JDW.II..SADIQ.ABAD.,p6,20,3/16/2022 19:30
JDW.II..SADIQ.ABAD.,p7,20,3/16/2022 19:45
JDW.II..SADIQ.ABAD.,p8,20,3/16/2022 20:15
JDW.II..SADIQ.ABAD.,p9,20,3/16/2022 20:30
JDW.III..GHOTKI.,p1,10,3/16/2022 17:45
JDW.III..GHOTKI.,p2,12,3/16/2022 18:15
JDW.III..GHOTKI.,p3,20,3/16/2022 18:30
JDW.III..GHOTKI.,p4,20,3/16/2022 18:45
JDW.III..GHOTKI.,p5,21,3/16/2022 19:15
JDW.III..GHOTKI.,p6,21,3/16/2022 19:30
JDW.III..GHOTKI.,p7,21,3/16/2022 19:45
JDW.III..GHOTKI.,p8,21,3/16/2022 20:15
JDW.III..GHOTKI.,p9,21,3/16/2022 20:30
RYKML,p1,18,3/16/2022 17:45
RYKML,p2,18,3/16/2022 18:15
RYKML,p3,18,3/16/2022 18:30
RYKML,p4,18,3/16/2022 18:45
RYKML,p5,18,3/16/2022 19:15
RYKML,p6,18,3/16/2022 19:30
RYKML,p7,18,3/16/2022 19:45
RYKML,p8,18,3/16/2022 20:15
RYKML,p9,18,3/16/2022 20:30
CHINIOT.POWER,p1,40,3/16/2022 17:45
CHINIOT.POWER,p2,40,3/16/2022 18:15
CHINIOT.POWER,p3,40,3/16/2022 18:30
CHINIOT.POWER,p4,40,3/16/2022 18:45
CHINIOT.POWER,p5,40,3/16/2022 19:15
CHINIOT.POWER,p6,40,3/16/2022 19:30
CHINIOT.POWER,p7,40,3/16/2022 19:45
CHINIOT.POWER,p8,40,3/16/2022 20:15
CHINIOT.POWER,p9,40,3/16/2022 20:30
FATIMA.ENERGY..FEL.,p1,34,3/16/2022 17:45
FATIMA.ENERGY..FEL.,p2,35,3/16/2022 18:15
FATIMA.ENERGY..FEL.,p3,33,3/16/2022 18:30
FATIMA.ENERGY..FEL.,p4,37,3/16/2022 18:45
FATIMA.ENERGY..FEL.,p5,33,3/16/2022 19:15
FATIMA.ENERGY..FEL.,p6,35,3/16/2022 19:30
FATIMA.ENERGY..FEL.,p7,35,3/16/2022 19:45
FATIMA.ENERGY..FEL.,p8,35,3/16/2022 20:15
FATIMA.ENERGY..FEL.,p9,32,3/16/2022 20:30
HAMZA.SUGAR,p1,0,3/16/2022 17:45
HAMZA.SUGAR,p2,13,3/16/2022 18:15
HAMZA.SUGAR,p3,13,3/16/2022 18:30
HAMZA.SUGAR,p4,13,3/16/2022 18:45
HAMZA.SUGAR,p5,13,3/16/2022 19:15
HAMZA.SUGAR,p6,13,3/16/2022 19:30
HAMZA.SUGAR,p7,13,3/16/2022 19:45
HAMZA.SUGAR,p8,13,3/16/2022 20:15
HAMZA.SUGAR,p9,13,3/16/2022 20:30
THALL.POWER..LAYYAH.,p1,20,3/16/2022 17:45
THALL.POWER..LAYYAH.,p2,20,3/16/2022 18:15
THALL.POWER..LAYYAH.,p3,21,3/16/2022 18:30
THALL.POWER..LAYYAH.,p4,20,3/16/2022 18:45
THALL.POWER..LAYYAH.,p5,19,3/16/2022 19:15
THALL.POWER..LAYYAH.,p6,20,3/16/2022 19:30
THALL.POWER..LAYYAH.,p7,20,3/16/2022 19:45
THALL.POWER..LAYYAH.,p8,21,3/16/2022 20:15
THALL.POWER..LAYYAH.,p9,20,3/16/2022 20:30
ALMOIZ.INDUSTRIES.LIMITED,p1,0,3/16/2022 17:45
ALMOIZ.INDUSTRIES.LIMITED,p2,0,3/16/2022 18:15
ALMOIZ.INDUSTRIES.LIMITED,p3,0,3/16/2022 18:30
ALMOIZ.INDUSTRIES.LIMITED,p4,0,3/16/2022 18:45
ALMOIZ.INDUSTRIES.LIMITED,p5,0,3/16/2022 19:15
ALMOIZ.INDUSTRIES.LIMITED,p6,0,3/16/2022 19:30
ALMOIZ.INDUSTRIES.LIMITED,p7,0,3/16/2022 19:45
ALMOIZ.INDUSTRIES.LIMITED,p8,0,3/16/2022 20:15
ALMOIZ.INDUSTRIES.LIMITED,p9,0,3/16/2022 20:30
CHANAR.ENERGY.LIMITED,p1,16,3/16/2022 17:45
CHANAR.ENERGY.LIMITED,p2,16,3/16/2022 18:15
CHANAR.ENERGY.LIMITED,p3,16,3/16/2022 18:30
CHANAR.ENERGY.LIMITED,p4,16,3/16/2022 18:45
CHANAR.ENERGY.LIMITED,p5,16,3/16/2022 19:15
CHANAR.ENERGY.LIMITED,p6,16,3/16/2022 19:30
CHANAR.ENERGY.LIMITED,p7,16,3/16/2022 19:45
CHANAR.ENERGY.LIMITED,p8,16,3/16/2022 20:15
CHANAR.ENERGY.LIMITED,p9,16,3/16/2022 20:30
CHASHNUPP...I,p1,301,3/16/2022 17:45
CHASHNUPP...I,p2,301,3/16/2022 18:15
CHASHNUPP...I,p3,301,3/16/2022 18:30
CHASHNUPP...I,p4,301,3/16/2022 18:45
CHASHNUPP...I,p5,301,3/16/2022 19:15
CHASHNUPP...I,p6,301,3/16/2022 19:30
CHASHNUPP...I,p7,301,3/16/2022 19:45
CHASHNUPP...I,p8,301,3/16/2022 20:15
CHASHNUPP...I,p9,301,3/16/2022 20:30
CHASHNUPP.II,p1,314,3/16/2022 17:45
CHASHNUPP.II,p2,314,3/16/2022 18:15
CHASHNUPP.II,p3,314,3/16/2022 18:30
CHASHNUPP.II,p4,314,3/16/2022 18:45
CHASHNUPP.II,p5,314,3/16/2022 19:15
CHASHNUPP.II,p6,314,3/16/2022 19:30
CHASHNUPP.II,p7,314,3/16/2022 19:45
CHASHNUPP.II,p8,314,3/16/2022 20:15
CHASHNUPP.II,p9,314,3/16/2022 20:30
CHASHNUPP.III,p1,0,3/16/2022 17:45
CHASHNUPP.III,p2,0,3/16/2022 18:15
CHASHNUPP.III,p3,0,3/16/2022 18:30
CHASHNUPP.III,p4,0,3/16/2022 18:45
CHASHNUPP.III,p5,0,3/16/2022 19:15
CHASHNUPP.III,p6,0,3/16/2022 19:30
CHASHNUPP.III,p7,0,3/16/2022 19:45
CHASHNUPP.III,p8,0,3/16/2022 20:15
CHASHNUPP.III,p9,0,3/16/2022 20:30
CHASHNUPP.IV,p1,318,3/16/2022 17:45
CHASHNUPP.IV,p2,318,3/16/2022 18:15
CHASHNUPP.IV,p3,318,3/16/2022 18:30
CHASHNUPP.IV,p4,318,3/16/2022 18:45
CHASHNUPP.IV,p5,318,3/16/2022 19:15
CHASHNUPP.IV,p6,318,3/16/2022 19:30
CHASHNUPP.IV,p7,318,3/16/2022 19:45
CHASHNUPP.IV,p8,318,3/16/2022 20:15
CHASHNUPP.IV,p9,318,3/16/2022 20:30
K.2,p1,1041,3/16/2022 17:45
K.2,p2,1042,3/16/2022 18:15
K.2,p3,1043,3/16/2022 18:30
K.2,p4,1042,3/16/2022 18:45
K.2,p5,1042,3/16/2022 19:15
K.2,p6,1042,3/16/2022 19:30
K.2,p7,1042,3/16/2022 19:45
K.2,p8,1041,3/16/2022 20:15
K.2,p9,1042,3/16/2022 20:30
K.3,p1,0,3/16/2022 17:45
K.3,p2,0,3/16/2022 18:15
K.3,p3,0,3/16/2022 18:30
K.3,p4,0,3/16/2022 18:45
K.3,p5,0,3/16/2022 19:15
K.3,p6,0,3/16/2022 19:30
K.3,p7,0,3/16/2022 19:45
K.3,p8,0,3/16/2022 20:15
K.3,p9,0,3/16/2022 20:30
QUAID.AZAM.SOLAR,p1,4,3/16/2022 17:45
QUAID.AZAM.SOLAR,p2,0,3/16/2022 18:15
QUAID.AZAM.SOLAR,p3,0,3/16/2022 18:30
QUAID.AZAM.SOLAR,p4,0,3/16/2022 18:45
QUAID.AZAM.SOLAR,p5,0,3/16/2022 19:15
QUAID.AZAM.SOLAR,p6,0,3/16/2022 19:30
QUAID.AZAM.SOLAR,p7,0,3/16/2022 19:45
QUAID.AZAM.SOLAR,p8,0,3/16/2022 20:15
QUAID.AZAM.SOLAR,p9,0,3/16/2022 20:30
APPOLO.SOLAR,p1,4,3/16/2022 17:45
APPOLO.SOLAR,p2,0,3/16/2022 18:15
APPOLO.SOLAR,p3,0,3/16/2022 18:30
APPOLO.SOLAR,p4,0,3/16/2022 18:45
APPOLO.SOLAR,p5,0,3/16/2022 19:15
APPOLO.SOLAR,p6,0,3/16/2022 19:30
APPOLO.SOLAR,p7,0,3/16/2022 19:45
APPOLO.SOLAR,p8,0,3/16/2022 20:15
APPOLO.SOLAR,p9,0,3/16/2022 20:30
BEST.GREEN.SOLAR,p1,4,3/16/2022 17:45
BEST.GREEN.SOLAR,p2,0,3/16/2022 18:15
BEST.GREEN.SOLAR,p3,0,3/16/2022 18:30
BEST.GREEN.SOLAR,p4,0,3/16/2022 18:45
BEST.GREEN.SOLAR,p5,0,3/16/2022 19:15
BEST.GREEN.SOLAR,p6,0,3/16/2022 19:30
BEST.GREEN.SOLAR,p7,0,3/16/2022 19:45
BEST.GREEN.SOLAR,p8,0,3/16/2022 20:15
BEST.GREEN.SOLAR,p9,0,3/16/2022 20:30
CREST.ENERGY.SOLAR,p1,4,3/16/2022 17:45
CREST.ENERGY.SOLAR,p2,0,3/16/2022 18:15
CREST.ENERGY.SOLAR,p3,0,3/16/2022 18:30
CREST.ENERGY.SOLAR,p4,0,3/16/2022 18:45
CREST.ENERGY.SOLAR,p5,0,3/16/2022 19:15
CREST.ENERGY.SOLAR,p6,0,3/16/2022 19:30
CREST.ENERGY.SOLAR,p7,0,3/16/2022 19:45
CREST.ENERGY.SOLAR,p8,0,3/16/2022 20:15
CREST.ENERGY.SOLAR,p9,0,3/16/2022 20:30
FFCEL.WIND,p1,25,3/16/2022 17:45
FFCEL.WIND,p2,24,3/16/2022 18:15
FFCEL.WIND,p3,20,3/16/2022 18:30
FFCEL.WIND,p4,18,3/16/2022 18:45
FFCEL.WIND,p5,16,3/16/2022 19:15
FFCEL.WIND,p6,16,3/16/2022 19:30
FFCEL.WIND,p7,18,3/16/2022 19:45
FFCEL.WIND,p8,18,3/16/2022 20:15
FFCEL.WIND,p9,19,3/16/2022 20:30
ZEPL.WIND,p1,26,3/16/2022 17:45
ZEPL.WIND,p2,27,3/16/2022 18:15
ZEPL.WIND,p3,20,3/16/2022 18:30
ZEPL.WIND,p4,17,3/16/2022 18:45
ZEPL.WIND,p5,15,3/16/2022 19:15
ZEPL.WIND,p6,17,3/16/2022 19:30
ZEPL.WIND,p7,18,3/16/2022 19:45
ZEPL.WIND,p8,16,3/16/2022 20:15
ZEPL.WIND,p9,16,3/16/2022 20:30
TGF.WIND,p1,28,3/16/2022 17:45
TGF.WIND,p2,28,3/16/2022 18:15
TGF.WIND,p3,23,3/16/2022 18:30
TGF.WIND,p4,19,3/16/2022 18:45
TGF.WIND,p5,20,3/16/2022 19:15
TGF.WIND,p6,20,3/16/2022 19:30
TGF.WIND,p7,20,3/16/2022 19:45
TGF.WIND,p8,16,3/16/2022 20:15
TGF.WIND,p9,15,3/16/2022 20:30
FWEL.I.WIND,p1,11,3/16/2022 17:45
FWEL.I.WIND,p2,8,3/16/2022 18:15
FWEL.I.WIND,p3,7,3/16/2022 18:30
FWEL.I.WIND,p4,8,3/16/2022 18:45
FWEL.I.WIND,p5,7,3/16/2022 19:15
FWEL.I.WIND,p6,6,3/16/2022 19:30
FWEL.I.WIND,p7,5,3/16/2022 19:45
FWEL.I.WIND,p8,7,3/16/2022 20:15
FWEL.I.WIND,p9,7,3/16/2022 20:30
FWEL.II.WIND,p1,15,3/16/2022 17:45
FWEL.II.WIND,p2,13,3/16/2022 18:15
FWEL.II.WIND,p3,12,3/16/2022 18:30
FWEL.II.WIND,p4,11,3/16/2022 18:45
FWEL.II.WIND,p5,9,3/16/2022 19:15
FWEL.II.WIND,p6,8,3/16/2022 19:30
FWEL.II.WIND,p7,7,3/16/2022 19:45
FWEL.II.WIND,p8,7,3/16/2022 20:15
FWEL.II.WIND,p9,8,3/16/2022 20:30
SAPPHIRE.WIND,p1,35,3/16/2022 17:45
SAPPHIRE.WIND,p2,27,3/16/2022 18:15
SAPPHIRE.WIND,p3,25,3/16/2022 18:30
SAPPHIRE.WIND,p4,18,3/16/2022 18:45
SAPPHIRE.WIND,p5,17,3/16/2022 19:15
SAPPHIRE.WIND,p6,17,3/16/2022 19:30
SAPPHIRE.WIND,p7,15,3/16/2022 19:45
SAPPHIRE.WIND,p8,13,3/16/2022 20:15
SAPPHIRE.WIND,p9,11,3/16/2022 20:30
METRO.WIND..MPCL.,p1,28,3/16/2022 17:45
METRO.WIND..MPCL.,p2,24,3/16/2022 18:15
METRO.WIND..MPCL.,p3,20,3/16/2022 18:30
METRO.WIND..MPCL.,p4,17,3/16/2022 18:45
METRO.WIND..MPCL.,p5,14,3/16/2022 19:15
METRO.WIND..MPCL.,p6,13,3/16/2022 19:30
METRO.WIND..MPCL.,p7,13,3/16/2022 19:45
METRO.WIND..MPCL.,p8,11,3/16/2022 20:15
METRO.WIND..MPCL.,p9,9,3/16/2022 20:30
YOUNIS.WIND,p1,30,3/16/2022 17:45
YOUNIS.WIND,p2,21,3/16/2022 18:15
YOUNIS.WIND,p3,20,3/16/2022 18:30
YOUNIS.WIND,p4,15,3/16/2022 18:45
YOUNIS.WIND,p5,14,3/16/2022 19:15
YOUNIS.WIND,p6,14,3/16/2022 19:30
YOUNIS.WIND,p7,14,3/16/2022 19:45
YOUNIS.WIND,p8,12,3/16/2022 20:15
YOUNIS.WIND,p9,10,3/16/2022 20:30
TAPAL.WIND.TWEPL.,p1,15,3/16/2022 17:45
TAPAL.WIND.TWEPL.,p2,13,3/16/2022 18:15
TAPAL.WIND.TWEPL.,p3,11,3/16/2022 18:30
TAPAL.WIND.TWEPL.,p4,11,3/16/2022 18:45
TAPAL.WIND.TWEPL.,p5,10,3/16/2022 19:15
TAPAL.WIND.TWEPL.,p6,11,3/16/2022 19:30
TAPAL.WIND.TWEPL.,p7,9,3/16/2022 19:45
TAPAL.WIND.TWEPL.,p8,8,3/16/2022 20:15
TAPAL.WIND.TWEPL.,p9,8,3/16/2022 20:30
MASTER.WIND..MWEL.,p1,32,3/16/2022 17:45
MASTER.WIND..MWEL.,p2,26,3/16/2022 18:15
MASTER.WIND..MWEL.,p3,20,3/16/2022 18:30
MASTER.WIND..MWEL.,p4,20,3/16/2022 18:45
MASTER.WIND..MWEL.,p5,19,3/16/2022 19:15
MASTER.WIND..MWEL.,p6,20,3/16/2022 19:30
MASTER.WIND..MWEL.,p7,20,3/16/2022 19:45
MASTER.WIND..MWEL.,p8,19,3/16/2022 20:15
MASTER.WIND..MWEL.,p9,20,3/16/2022 20:30
TAPAL.WIND..2,p1,34,3/16/2022 17:45
TAPAL.WIND..2,p2,24,3/16/2022 18:15
TAPAL.WIND..2,p3,24,3/16/2022 18:30
TAPAL.WIND..2,p4,25,3/16/2022 18:45
TAPAL.WIND..2,p5,24,3/16/2022 19:15
TAPAL.WIND..2,p6,23,3/16/2022 19:30
TAPAL.WIND..2,p7,23,3/16/2022 19:45
TAPAL.WIND..2,p8,24,3/16/2022 20:15
TAPAL.WIND..2,p9,23,3/16/2022 20:30
GUL.AHMED.WIND,p1,28,3/16/2022 17:45
GUL.AHMED.WIND,p2,23,3/16/2022 18:15
GUL.AHMED.WIND,p3,20,3/16/2022 18:30
GUL.AHMED.WIND,p4,18,3/16/2022 18:45
GUL.AHMED.WIND,p5,15,3/16/2022 19:15
GUL.AHMED.WIND,p6,14,3/16/2022 19:30
GUL.AHMED.WIND,p7,14,3/16/2022 19:45
GUL.AHMED.WIND,p8,13,3/16/2022 20:15
GUL.AHMED.WIND,p9,11,3/16/2022 20:30
ARTISTIC.WIND..2,p1,35,3/16/2022 17:45
ARTISTIC.WIND..2,p2,31,3/16/2022 18:15
ARTISTIC.WIND..2,p3,29,3/16/2022 18:30
ARTISTIC.WIND..2,p4,28,3/16/2022 18:45
ARTISTIC.WIND..2,p5,29,3/16/2022 19:15
ARTISTIC.WIND..2,p6,27,3/16/2022 19:30
ARTISTIC.WIND..2,p7,27,3/16/2022 19:45
ARTISTIC.WIND..2,p8,25,3/16/2022 20:15
ARTISTIC.WIND..2,p9,23,3/16/2022 20:30
SACHAL.WIND,p1,27,3/16/2022 17:45
SACHAL.WIND,p2,22,3/16/2022 18:15
SACHAL.WIND,p3,18,3/16/2022 18:30
SACHAL.WIND,p4,15,3/16/2022 18:45
SACHAL.WIND,p5,13,3/16/2022 19:15
SACHAL.WIND,p6,13,3/16/2022 19:30
SACHAL.WIND,p7,13,3/16/2022 19:45
SACHAL.WIND,p8,12,3/16/2022 20:15
SACHAL.WIND,p9,11,3/16/2022 20:30
UEP.WIND.POWER,p1,44,3/16/2022 17:45
UEP.WIND.POWER,p2,41,3/16/2022 18:15
UEP.WIND.POWER,p3,31,3/16/2022 18:30
UEP.WIND.POWER,p4,28,3/16/2022 18:45
UEP.WIND.POWER,p5,27,3/16/2022 19:15
UEP.WIND.POWER,p6,25,3/16/2022 19:30
UEP.WIND.POWER,p7,26,3/16/2022 19:45
UEP.WIND.POWER,p8,24,3/16/2022 20:15
UEP.WIND.POWER,p9,24,3/16/2022 20:30
ARTISTIC.WIND,p1,36,3/16/2022 17:45
ARTISTIC.WIND,p2,27,3/16/2022 18:15
ARTISTIC.WIND,p3,25,3/16/2022 18:30
ARTISTIC.WIND,p4,26,3/16/2022 18:45
ARTISTIC.WIND,p5,29,3/16/2022 19:15
ARTISTIC.WIND,p6,28,3/16/2022 19:30
ARTISTIC.WIND,p7,27,3/16/2022 19:45
ARTISTIC.WIND,p8,31,3/16/2022 20:15
ARTISTIC.WIND,p9,31,3/16/2022 20:30
JHIMPIR.POWER,p1,45,3/16/2022 17:45
JHIMPIR.POWER,p2,37,3/16/2022 18:15
JHIMPIR.POWER,p3,28,3/16/2022 18:30
JHIMPIR.POWER,p4,26,3/16/2022 18:45
JHIMPIR.POWER,p5,21,3/16/2022 19:15
JHIMPIR.POWER,p6,19,3/16/2022 19:30
JHIMPIR.POWER,p7,17,3/16/2022 19:45
JHIMPIR.POWER,p8,18,3/16/2022 20:15
JHIMPIR.POWER,p9,18,3/16/2022 20:30
HAWA.WIND..HEPL.,p1,43,3/16/2022 17:45
HAWA.WIND..HEPL.,p2,35,3/16/2022 18:15
HAWA.WIND..HEPL.,p3,33,3/16/2022 18:30
HAWA.WIND..HEPL.,p4,26,3/16/2022 18:45
HAWA.WIND..HEPL.,p5,22,3/16/2022 19:15
HAWA.WIND..HEPL.,p6,20,3/16/2022 19:30
HAWA.WIND..HEPL.,p7,16,3/16/2022 19:45
HAWA.WIND..HEPL.,p8,16,3/16/2022 20:15
HAWA.WIND..HEPL.,p9,14,3/16/2022 20:30
TGT.WIND,p1,30,3/16/2022 17:45
TGT.WIND,p2,26,3/16/2022 18:15
TGT.WIND,p3,19,3/16/2022 18:30
TGT.WIND,p4,16,3/16/2022 18:45
TGT.WIND,p5,15,3/16/2022 19:15
TGT.WIND,p6,15,3/16/2022 19:30
TGT.WIND,p7,15,3/16/2022 19:45
TGT.WIND,p8,14,3/16/2022 20:15
TGT.WIND,p9,13,3/16/2022 20:30
TGS.ENERGY,p1,29,3/16/2022 17:45
TGS.ENERGY,p2,26,3/16/2022 18:15
TGS.ENERGY,p3,19,3/16/2022 18:30
TGS.ENERGY,p4,15,3/16/2022 18:45
TGS.ENERGY,p5,15,3/16/2022 19:15
TGS.ENERGY,p6,15,3/16/2022 19:30
TGS.ENERGY,p7,15,3/16/2022 19:45
TGS.ENERGY,p8,14,3/16/2022 20:15
TGS.ENERGY,p9,13,3/16/2022 20:30
TRICON.BOSTON..A.,p1,41,3/16/2022 17:45
TRICON.BOSTON..A.,p2,38,3/16/2022 18:15
TRICON.BOSTON..A.,p3,35,3/16/2022 18:30
TRICON.BOSTON..A.,p4,30,3/16/2022 18:45
TRICON.BOSTON..A.,p5,26,3/16/2022 19:15
TRICON.BOSTON..A.,p6,27,3/16/2022 19:30
TRICON.BOSTON..A.,p7,28,3/16/2022 19:45
TRICON.BOSTON..A.,p8,27,3/16/2022 20:15
TRICON.BOSTON..A.,p9,25,3/16/2022 20:30
TRICON.BOSTON..B.,p1,37,3/16/2022 17:45
TRICON.BOSTON..B.,p2,27,3/16/2022 18:15
TRICON.BOSTON..B.,p3,26,3/16/2022 18:30
TRICON.BOSTON..B.,p4,27,3/16/2022 18:45
TRICON.BOSTON..B.,p5,22,3/16/2022 19:15
TRICON.BOSTON..B.,p6,23,3/16/2022 19:30
TRICON.BOSTON..B.,p7,25,3/16/2022 19:45
TRICON.BOSTON..B.,p8,18,3/16/2022 20:15
TRICON.BOSTON..B.,p9,19,3/16/2022 20:30
TRICON.BOSTON..C.,p1,35,3/16/2022 17:45
TRICON.BOSTON..C.,p2,27,3/16/2022 18:15
TRICON.BOSTON..C.,p3,22,3/16/2022 18:30
TRICON.BOSTON..C.,p4,22,3/16/2022 18:45
TRICON.BOSTON..C.,p5,21,3/16/2022 19:15
TRICON.BOSTON..C.,p6,23,3/16/2022 19:30
TRICON.BOSTON..C.,p7,25,3/16/2022 19:45
TRICON.BOSTON..C.,p8,25,3/16/2022 20:15
TRICON.BOSTON..C.,p9,23,3/16/2022 20:30
MASTER.GREEN.WIND,p1,39,3/16/2022 17:45
MASTER.GREEN.WIND,p2,38,3/16/2022 18:15
MASTER.GREEN.WIND,p3,30,3/16/2022 18:30
MASTER.GREEN.WIND,p4,35,3/16/2022 18:45
MASTER.GREEN.WIND,p5,23,3/16/2022 19:15
MASTER.GREEN.WIND,p6,21,3/16/2022 19:30
MASTER.GREEN.WIND,p7,19,3/16/2022 19:45
MASTER.GREEN.WIND,p8,24,3/16/2022 20:15
MASTER.GREEN.WIND,p9,22,3/16/2022 20:30
TRICOM.WIND,p1,34,3/16/2022 17:45
TRICOM.WIND,p2,39,3/16/2022 18:15
TRICOM.WIND,p3,35,3/16/2022 18:30
TRICOM.WIND,p4,30,3/16/2022 18:45
TRICOM.WIND,p5,29,3/16/2022 19:15
TRICOM.WIND,p6,25,3/16/2022 19:30
TRICOM.WIND,p7,22,3/16/2022 19:45
TRICOM.WIND,p8,22,3/16/2022 20:15
TRICOM.WIND,p9,22,3/16/2022 20:30
TENAGA.WIND,p1,12,3/16/2022 17:45
TENAGA.WIND,p2,9,3/16/2022 18:15
TENAGA.WIND,p3,9,3/16/2022 18:30
TENAGA.WIND,p4,9,3/16/2022 18:45
TENAGA.WIND,p5,8,3/16/2022 19:15
TENAGA.WIND,p6,8,3/16/2022 19:30
TENAGA.WIND,p7,6,3/16/2022 19:45
TENAGA.WIND,p8,7,3/16/2022 20:15
TENAGA.WIND,p9,7,3/16/2022 20:30
DAWOOD.WIND,p1,14,3/16/2022 17:45
DAWOOD.WIND,p2,13,3/16/2022 18:15
DAWOOD.WIND,p3,11,3/16/2022 18:30
DAWOOD.WIND,p4,8,3/16/2022 18:45
DAWOOD.WIND,p5,8,3/16/2022 19:15
DAWOOD.WIND,p6,9,3/16/2022 19:30
DAWOOD.WIND,p7,9,3/16/2022 19:45
DAWOOD.WIND,p8,9,3/16/2022 20:15
DAWOOD.WIND,p9,9,3/16/2022 20:30
ZEPHYR.WIND,p1,18,3/16/2022 17:45
ZEPHYR.WIND,p2,15,3/16/2022 18:15
ZEPHYR.WIND,p3,13,3/16/2022 18:30
ZEPHYR.WIND,p4,10,3/16/2022 18:45
ZEPHYR.WIND,p5,11,3/16/2022 19:15
ZEPHYR.WIND,p6,11,3/16/2022 19:30
ZEPHYR.WIND,p7,11,3/16/2022 19:45
ZEPHYR.WIND,p8,12,3/16/2022 20:15
ZEPHYR.WIND,p9,12,3/16/2022 20:30
INDUS.WIND,p1,30,3/16/2022 17:45
INDUS.WIND,p2,27,3/16/2022 18:15
INDUS.WIND,p3,20,3/16/2022 18:30
INDUS.WIND,p4,20,3/16/2022 18:45
INDUS.WIND,p5,21,3/16/2022 19:15
INDUS.WIND,p6,22,3/16/2022 19:30
INDUS.WIND,p7,19,3/16/2022 19:45
INDUS.WIND,p8,25,3/16/2022 20:15
INDUS.WIND,p9,18,3/16/2022 20:30
DIN.WIND.ENERGY,p1,26,3/16/2022 17:45
DIN.WIND.ENERGY,p2,24,3/16/2022 18:15
DIN.WIND.ENERGY,p3,21,3/16/2022 18:30
DIN.WIND.ENERGY,p4,21,3/16/2022 18:45
DIN.WIND.ENERGY,p5,20,3/16/2022 19:15
DIN.WIND.ENERGY,p6,21,3/16/2022 19:30
DIN.WIND.ENERGY,p7,18,3/16/2022 19:45
DIN.WIND.ENERGY,p8,24,3/16/2022 20:15
DIN.WIND.ENERGY,p9,18,3/16/2022 20:30
LIBERTY.WIND.I,p1,0,3/16/2022 17:45
LIBERTY.WIND.I,p2,0,3/16/2022 18:15
LIBERTY.WIND.I,p3,0,3/16/2022 18:30
LIBERTY.WIND.I,p4,0,3/16/2022 18:45
LIBERTY.WIND.I,p5,0,3/16/2022 19:15
LIBERTY.WIND.I,p6,0,3/16/2022 19:30
